id,sku,oem,nombre,descripcion,categoria_id,marca_repuesto_id,precio,precio_anterior,stock,garantia_meses,calificacion,numero_opiniones,destacado,ficha_tecnica
p-0333,FEB-Z00333,04465-0KZ00,Homocinetica lado rueda Toyota Hilux / Ford Ranger,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,febi,255000,,15,12,4.1,106,0,Incluye=Guardapolvo y grasa|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KZ00
p-0334,FEB-AA0334,1857858AA0,Cruceta de cardan Ford Escape,Cruceta con agujas de acero templado y graseras laterales para mantenimiento periodico.,transmision,febi,81000,,134,12,4.5,39,1,Graseras=Si|Aplicacion=Ford Escape|Referencia OEM=1857858AA0
p-0335,SKF-AA0335,58101-3XAA0,Cruceta de cardan Hyundai Elantra / Kia Cerato,Cruceta con agujas de acero templado y graseras laterales para mantenimiento periodico.,transmision,skf,90000,,82,12,4.2,254,0,Graseras=Si|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XAA0
p-0336,SKF-AA0336,95priorityAA0,Cruceta de cardan Chevrolet Spark GT / Chevrolet Sail,Cruceta con agujas de acero templado y graseras laterales para mantenimiento periodico.,transmision,skf,116000,,75,12,4.7,23,0,Graseras=Si|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityAA0
p-0337,SKF-AA0337,D1060-4EAA0,Cruceta de cardan Nissan Qashqai,Cruceta con agujas de acero templado y graseras laterales para mantenimiento periodico.,transmision,skf,64000,79000,133,12,4.2,157,1,Graseras=Si|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EAA0
p-0338,SKF-AA0338,04465-0KAA0,Cruceta de cardan Toyota Hilux / Ford Ranger,Cruceta con agujas de acero templado y graseras laterales para mantenimiento periodico.,transmision,skf,75000,95000,127,12,4.3,28,0,Graseras=Si|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KAA0
p-0339,FEB-AA0339,58302-B4AA0,Cruceta de cardan Hyundai i10 / Kia Picanto,Cruceta con agujas de acero templado y graseras laterales para mantenimiento periodico.,transmision,febi,50000,64000,129,12,4.7,141,0,Graseras=Si|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4AA0
p-0340,ACD-AB0340,58101-D3AB0,Bateria 12V libre de mantenimiento Hyundai Tucson / Kia Sportage,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,acdelco,512000,,122,18,4.7,53,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3AB0
p-0341,ACD-AB0341,20911AB0,Bateria 12V libre de mantenimiento Chevrolet Captiva,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,acdelco,430000,,134,18,4.8,303,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Chevrolet Captiva|Referencia OEM=20911AB0
p-0342,ACD-AB0342,95priorityAB0,Bateria 12V libre de mantenimiento Chevrolet Spark GT / Chevrolet Sail,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,acdelco,445000,569000,0,18,4.8,188,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityAB0
p-0343,BOS-AB0343,410605AB0,Bateria 12V libre de mantenimiento Renault Logan / Renault Sandero,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,bosch,566000,,55,18,4.8,250,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605AB0
p-0344,BOS-AB0344,D1060-4EAB0,Bateria 12V libre de mantenimiento Nissan Qashqai,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,bosch,339000,,69,18,4.6,320,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EAB0
p-0345,ACD-AB0345,D1060-1HAB0,Bateria 12V libre de mantenimiento Nissan Versa / Nissan March,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,acdelco,326000,373000,78,18,4.8,96,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HAB0
p-0346,BOS-AB0346,BHY1-33-28AB0,Bateria 12V libre de mantenimiento Mazda Mazda 3 / Mazda Mazda 2,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,bosch,609000,,6,18,4.7,257,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28AB0
p-0347,ACD-AB0347,55810-61MAB0,Bateria 12V libre de mantenimiento Suzuki Swift / Suzuki Vitara,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,acdelco,422000,,129,18,4.8,140,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MAB0
p-0348,BOS-AB0348,58101-1RAB0,Bateria 12V libre de mantenimiento Hyundai Accent / Kia Rio,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,bosch,680000,,1,18,4.6,155,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RAB0
p-0349,BOS-AB0349,410609AB0,Bateria 12V libre de mantenimiento Renault Kwid,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,bosch,404000,,90,18,4.5,58,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Renault Kwid|Referencia OEM=410609AB0
p-0350,BOS-AB0350,58101-3XAB0,Bateria 12V libre de mantenimiento Hyundai Elantra / Kia Cerato,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,bosch,640000,,1,18,4.2,197,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XAB0
p-0351,BOS-AB0351,1857858AB0,Bateria 12V libre de mantenimiento Ford Escape,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,bosch,476000,,2,18,4.6,81,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Ford Escape|Referencia OEM=1857858AB0
p-0352,ACD-AB0352,42707AB0,Bateria 12V libre de mantenimiento Chevrolet Onix / Chevrolet Tracker,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,acdelco,333000,,4,18,4.9,22,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707AB0
p-0353,BOS-AB0353,04465-0KAB0,Bateria 12V libre de mantenimiento Toyota Hilux / Ford Ranger,Bateria libre de mantenimiento con rejilla de alta conductividad. Arranque confiable en clima frio y alta demanda electrica.,electrico,bosch,599000,671000,127,18,4.6,61,0,Voltaje=12 V|Mantenimiento=Libre|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KAB0
p-0354,DEN-AC0354,1857858AC0,Alternador con regulador integrado Ford Escape,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,denso,1261000,1636000,131,24,4.1,294,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Ford Escape|Referencia OEM=1857858AC0
p-0355,BOS-AC0355,04465-0KAC0,Alternador con regulador integrado Toyota Hilux / Ford Ranger,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,bosch,1462000,1732000,31,24,4.2,299,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KAC0
p-0356,DEN-AC0356,04465-60AC0,Alternador con regulador integrado Toyota Prado,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,denso,1352000,,14,24,4.3,217,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Toyota Prado|Referencia OEM=04465-60AC0
p-0357,DEN-AC0357,D1060-1HAC0,Alternador con regulador integrado Nissan Versa / Nissan March,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,denso,1099000,1256000,88,24,4.5,35,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HAC0
p-0358,DEN-AC0358,58302-B4AC0,Alternador con regulador integrado Hyundai i10 / Kia Picanto,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,denso,1528000,,12,24,4.3,94,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4AC0
p-0359,BOS-AC0359,410601AC0,Alternador con regulador integrado Renault Duster,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,bosch,854000,,22,24,4.2,116,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Renault Duster|Referencia OEM=410601AC0
p-0360,BOS-AC0360,410609AC0,Alternador con regulador integrado Renault Kwid,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,bosch,1239000,,74,24,4.4,275,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Renault Kwid|Referencia OEM=410609AC0
p-0361,DEN-AC0361,58101-3XAC0,Alternador con regulador integrado Hyundai Elantra / Kia Cerato,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,denso,1206000,,28,24,4.2,248,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XAC0
p-0362,BOS-AC0362,410605AC0,Alternador con regulador integrado Renault Logan / Renault Sandero,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,bosch,1436000,,101,24,4.8,194,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605AC0
p-0363,BOS-AC0363,58101-1RAC0,Alternador con regulador integrado Hyundai Accent / Kia Rio,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,bosch,1394000,1684000,111,24,4.5,234,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RAC0
p-0364,DEN-AC0364,55810-61MAC0,Alternador con regulador integrado Suzuki Swift / Suzuki Vitara,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,denso,822000,,107,24,4.1,312,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MAC0
p-0365,BOS-AC0365,42707AC0,Alternador con regulador integrado Chevrolet Onix / Chevrolet Tracker,Alternador con regulador integrado y polea de rueda libre. Probado en banco antes del despacho.,electrico,bosch,1121000,,14,24,4.7,224,0,Voltaje=12 V|Polea=Rueda libre|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707AC0
p-0366,NGK-AD0366,95priorityAD0,Bujias de iridio juego x4 Chevrolet Spark GT / Chevrolet Sail,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,ngk,256000,294000,61,12,4.7,15,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityAD0
p-0367,DEN-AD0367,410609AD0,Bujias de iridio juego x4 Renault Kwid,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,denso,209000,,3,12,4.7,306,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Renault Kwid|Referencia OEM=410609AD0
p-0368,DEN-AD0368,D1060-1HAD0,Bujias de iridio juego x4 Nissan Versa / Nissan March,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,denso,187000,,89,12,4.4,143,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HAD0
p-0369,NGK-AD0369,58101-D3AD0,Bujias de iridio juego x4 Hyundai Tucson / Kia Sportage,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,ngk,192000,,78,12,4.4,285,1,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3AD0
p-0370,DEN-AD0370,58101-3XAD0,Bujias de iridio juego x4 Hyundai Elantra / Kia Cerato,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,denso,189000,,48,12,4.7,217,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XAD0
p-0371,BOS-AD0371,410601AD0,Bujias de iridio juego x4 Renault Duster,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,bosch,152000,,9,12,4.5,192,1,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Renault Duster|Referencia OEM=410601AD0
p-0372,DEN-AD0372,D1060-4EAD0,Bujias de iridio juego x4 Nissan Qashqai,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,denso,236000,305000,0,12,4.8,295,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EAD0
p-0373,NGK-AD0373,1848120AD0,Bujias de iridio juego x4 Ford Fiesta,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,ngk,181000,,11,12,4.2,260,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Ford Fiesta|Referencia OEM=1848120AD0
p-0374,BOS-AD0374,58302-B4AD0,Bujias de iridio juego x4 Hyundai i10 / Kia Picanto,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,bosch,222000,,112,12,4.8,64,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4AD0
p-0375,BOS-AD0375,BHY1-33-28AD0,Bujias de iridio juego x4 Mazda Mazda 3 / Mazda Mazda 2,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,bosch,168000,210000,139,12,4.5,241,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28AD0
p-0376,BOS-AD0376,5U0698151AD0,Bujias de iridio juego x4 Volkswagen Gol / Volkswagen Polo,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,bosch,202000,,64,12,4.7,71,1,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151AD0
p-0377,NGK-AD0377,04465-0KAD0,Bujias de iridio juego x4 Toyota Hilux / Ford Ranger,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,ngk,99000,,74,12,4.6,20,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KAD0
p-0378,NGK-AD0378,04465-02AD0,Bujias de iridio juego x4 Toyota Corolla / Toyota Yaris,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,ngk,134000,,130,12,4.2,146,1,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02AD0
p-0379,DEN-AD0379,04465-60AD0,Bujias de iridio juego x4 Toyota Prado,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,denso,144000,,122,12,4.3,160,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Toyota Prado|Referencia OEM=04465-60AD0
p-0380,BOS-AD0380,20911AD0,Bujias de iridio juego x4 Chevrolet Captiva,"Electrodo central de iridio de 0,6 mm. Encendido mas estable y hasta 100.000 km de vida util.",electrico,bosch,245000,,104,12,4.1,24,0,Cantidad=4 unidades|Electrodo=Iridio|Aplicacion=Chevrolet Captiva|Referencia OEM=20911AD0
p-0381,VAL-AE0381,95priorityAE0,Motor de arranque Chevrolet Spark GT / Chevrolet Sail,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,valeo,791000,1019000,5,24,4.9,202,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityAE0
p-0382,BOS-AE0382,410605AE0,Motor de arranque Renault Logan / Renault Sandero,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,bosch,1086000,,85,24,4.9,61,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605AE0
p-0383,BOS-AE0383,D1060-1HAE0,Motor de arranque Nissan Versa / Nissan March,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,bosch,689000,,58,24,4.7,143,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HAE0
p-0384,DEN-AE0384,04465-02AE0,Motor de arranque Toyota Corolla / Toyota Yaris,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,denso,1122000,,73,24,4.5,80,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02AE0
p-0385,VAL-AE0385,58101-D3AE0,Motor de arranque Hyundai Tucson / Kia Sportage,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,valeo,879000,1029000,0,24,4.5,29,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3AE0
p-0386,DEN-AE0386,410601AE0,Motor de arranque Renault Duster,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,denso,655000,,45,24,4.2,9,1,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Renault Duster|Referencia OEM=410601AE0
p-0387,DEN-AE0387,BHY1-33-28AE0,Motor de arranque Mazda Mazda 3 / Mazda Mazda 2,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,denso,603000,755000,72,24,4.8,185,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28AE0
p-0388,VAL-AE0388,5U0698151AE0,Motor de arranque Volkswagen Gol / Volkswagen Polo,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,valeo,942000,,23,24,4.4,206,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151AE0
p-0389,VAL-AE0389,58101-1RAE0,Motor de arranque Hyundai Accent / Kia Rio,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,valeo,1030000,1297000,111,24,4.3,114,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RAE0
p-0390,VAL-AE0390,D1060-4EAE0,Motor de arranque Nissan Qashqai,Arranque reductor con solenoide nuevo y bendix reforzado. Menor consumo de corriente al arrancar.,electrico,valeo,1113000,,45,24,4.7,24,0,Voltaje=12 V|Rotacion=Horaria|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EAE0
p-0391,DEL-AF0391,95priorityAF0,Bobina de encendido Chevrolet Spark GT / Chevrolet Sail,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,delphi,224000,,74,12,4.8,68,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityAF0
p-0392,BOS-AF0392,410601AF0,Bobina de encendido Renault Duster,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,bosch,143000,,12,12,4.7,123,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Renault Duster|Referencia OEM=410601AF0
p-0393,DEN-AF0393,20911AF0,Bobina de encendido Chevrolet Captiva,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,denso,218000,261000,81,12,4.9,272,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Chevrolet Captiva|Referencia OEM=20911AF0
p-0394,BOS-AF0394,42707AF0,Bobina de encendido Chevrolet Onix / Chevrolet Tracker,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,bosch,128000,146000,127,12,4.8,83,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707AF0
p-0395,DEL-AF0395,5U0698151AF0,Bobina de encendido Volkswagen Gol / Volkswagen Polo,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,delphi,115000,,3,12,4.5,277,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151AF0
p-0396,BOS-AF0396,58302-B4AF0,Bobina de encendido Hyundai i10 / Kia Picanto,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,bosch,228000,,138,12,4.4,209,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4AF0
p-0397,DEL-AF0397,1848120AF0,Bobina de encendido Ford Fiesta,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,delphi,122000,,75,12,4.6,280,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Ford Fiesta|Referencia OEM=1848120AF0
p-0398,DEL-AF0398,55810-61MAF0,Bobina de encendido Suzuki Swift / Suzuki Vitara,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,delphi,130000,154000,4,12,4.2,82,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MAF0
p-0399,DEN-AF0399,BHY1-33-28AF0,Bobina de encendido Mazda Mazda 3 / Mazda Mazda 2,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,denso,225000,,15,12,4.2,121,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28AF0
p-0400,BOS-AF0400,D1060-4EAF0,Bobina de encendido Nissan Qashqai,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,bosch,100000,,64,12,4.5,249,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EAF0
p-0401,DEL-AF0401,04465-02AF0,Bobina de encendido Toyota Corolla / Toyota Yaris,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,delphi,222000,,1,12,4.3,203,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02AF0
p-0402,BOS-AF0402,04465-0KAF0,Bobina de encendido Toyota Hilux / Ford Ranger,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,bosch,192000,,84,12,4.4,170,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KAF0
p-0403,DEN-AF0403,1857858AF0,Bobina de encendido Ford Escape,Bobina tipo lapiz con aislamiento epoxico. Corrige fallos de encendido y codigos P0300.,electrico,denso,164000,,0,12,4.3,319,0,Tipo=Lapiz|Voltaje primario=12 V|Aplicacion=Ford Escape|Referencia OEM=1857858AF0
p-0404,PHI-AG0404,58302-B4AG0,Juego de bombillos halogenos Hyundai i10 / Kia Picanto,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,philips,76000,,74,6,4.9,227,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4AG0
p-0405,BOS-AG0405,5U0698151AG0,Juego de bombillos halogenos Volkswagen Gol / Volkswagen Polo,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,bosch,96000,,1,6,4.5,95,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151AG0
p-0406,BOS-AG0406,58101-3XAG0,Juego de bombillos halogenos Hyundai Elantra / Kia Cerato,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,bosch,120000,144000,86,6,4.7,205,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XAG0
p-0407,PHI-AG0407,410609AG0,Juego de bombillos halogenos Renault Kwid,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,philips,121000,,3,6,4.2,235,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Renault Kwid|Referencia OEM=410609AG0
p-0408,PHI-AG0408,04465-60AG0,Juego de bombillos halogenos Toyota Prado,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,philips,59000,,93,6,4.7,25,1,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Toyota Prado|Referencia OEM=04465-60AG0
p-0409,BOS-AG0409,04465-0KAG0,Juego de bombillos halogenos Toyota Hilux / Ford Ranger,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,bosch,67000,,43,6,4.3,118,1,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KAG0
p-0410,PHI-AG0410,58101-D3AG0,Juego de bombillos halogenos Hyundai Tucson / Kia Sportage,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,philips,105000,,16,6,4.4,246,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3AG0
p-0411,BOS-AG0411,95priorityAG0,Juego de bombillos halogenos Chevrolet Spark GT / Chevrolet Sail,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,bosch,145000,,3,6,4.4,174,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityAG0
